ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
7a865c8b-63e2-405b-9df3-82c4e104120b,Paris,FR,Europe,Charles de Gaulle Airport,FR,Europe,4efdf2c7-bfa5-49b7-be51-9cd3961fa948,80.8634102268293,64.49405607738757,2012-03-15 13:00:00
7ec0bbf7-c3ff-4864-90e2-0813fb3930f7,Dubai International Airport,AE,Middle East,Los Angeles International Airport,US,North America,8afdfaf8-da6e-4d02-9bf5-9756921ada1b,31.335898710897713,780.8168373690296,2010-11-07 12:00:00
1f738198-0f93-450a-ad4c-e00e9957ca84,New York,US,North America,New Jersey,US,North America,e6316cf1-4903-4844-aa1c-2316b8a202e4,33.56002267491529,50.99766396277502,2013-06-24 09:00:00
074d17eb-fc40-4b75-b63a-ef737ad48663,New York,US,North America,JFK Int. Airport,US,North America,d797e518-f99e-464c-ac7a-1735efede9c9,71.67225724101401,53.530920742142854,2011-12-03 09:00:00
8a952389-f44f-4995-835e-2908014b419f,JFK Int. Airport,US,North America,City of London Airport,UK,Europe,99817d7a-142f-4af1-ac19-3d79e79e1f11,35.02312182578953,364.26708984348585,2012-01-30 00:00:00
6099bf38-29c9-4910-ae22-1ed9ab230940,Tokyo,JP,East Asia,Haneda International Airport,JP,East Asia,f274611d-8a09-4fc9-a466-4bcb6163e084,78.53351304981831,37.671706695792295,2010-05-10 10:00:00
534809b7-bc09-48e5-a7c9-ab7f8d1a40c0,New York,US,North America,JFK Int. Airport,US,North America,38d90eec-2ce2-4a03-b87c-f4ffdb25dc17,1.0256611454637632,12.247874508771794,2010-07-28 16:00:00
4f48476b-465b-4c37-88c1-7a5696db9de5,Tokyo,JP,East Asia,Narita International Airport,JP,East Asia,ae61c464-2e5c-4214-8ca0-a79c1483d9f9,58.30110374667776,51.7195685566592,2010-06-10 18:00:00
2dc9b620-abfa-44fd-93f0-de88f4b3c17d,Changi Airport,SG,Asia,Singapore,SG,Asia,da918785-86d3-4bf8-9e22-a8769eb370b5,81.08791005456226,40.607133513370655,2015-04-03 08:00:00
70063a75-5b03-4b0d-80b3-01333660a718,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,5b623fd0-e889-42c6-b31a-53a937ad22cf,23.942304282427262,77.30582186449585,2012-12-03 05:00:00
2dc9b620-abfa-44fd-93f0-de88f4b3c17d,Melbourne,AU,Australia,Melbourne Airport,AU,Australia,427796d4-3ccf-4960-86df-489c2eff5590,97.62540291933756,14.002157635527823,2015-04-02 18:00:00
81f0fafe-c864-4698-8c26-ddac1dd76574,Dubai International Airport,AE,Middle East,Los Angeles International Airport,US,North America,9975e007-2bc5-449f-8d37-0d5864e89dd0,34.214278061198215,614.0248345424034,2013-12-23 00:00:00
8d394ac5-3856-4059-88f4-6ababd395308,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,4d55f13f-c327-470c-a0ff-dad7897bb839,18.012947217868557,7.954315320709915,2014-04-20 19:00:00
95e9b36e-9e1e-4dc3-b09d-b5b379135119,Dubai International Airport,AE,Middle East,Melbourne Airport,AU,Australia,2488257a-982b-4a15-9cb3-5035ecb1b853,57.83200781145605,327.144009917294,2015-04-11 14:00:00
9c6b57b7-abb2-4af0-8f69-f96ec32a3157,Berlin Tegel Airport,DE,Europe,JFK Int. Airport,US,North America,5c273c5d-21d3-4276-b796-cefa97967549,80.25551733183445,220.10454709923744,2010-03-08 08:00:00
83483e72-8e75-4a0c-9fea-af4d01251550,Dubai International Airport,AE,Middle East,JFK Int. Airport,US,North America,aa388265-2330-4043-9bb3-3c8b2e83ea72,82.17198063908366,336.9237661354274,2014-05-28 14:00:00
d88b4f55-6bef-45e0-b0cb-44ab1fe30db1,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,475047c7-d719-4502-9122-497663e156cf,11.652189896460719,83.38033400886489,2014-07-15 05:00:00
bb29e7f8-44bc-422c-8752-908f69216ee8,Charles de Gaulle Airport,FR,Europe,JFK Int. Airport,US,North America,80f721a5-c01e-48c3-839f-d4736493b3c9,66.08071720742257,515.184657187466,2014-09-05 05:00:00
a86cd819-148c-484b-89b4-e5ebc0019cde,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,51bd1836-b302-403c-8274-5cb73f03f657,40.69564937297137,67.27473839741343,2010-08-24 02:00:00
b62c25a3-ff8b-4798-8375-8a65b062f1a3,LaGuardia Airport,US,North America,New York,US,North America,3c4a14ab-4cd9-491f-aede-c87224244d60,21.949027519500053,25.70535365548684,2013-08-28 00:00:00
f5de1ab2-bec0-4f7d-a28d-96582ba4c4c9,Melbourne Airport,AU,Australia,Melbourne,AU,Australia,fa688610-f9d2-4529-b5e8-794c68ec4968,59.87416871260345,37.75260992652417,2010-07-02 23:00:00
f1843f17-0238-426e-bb07-23aa6ec9bac9,Dubai International Airport,AE,Middle East,JFK Int. Airport,US,North America,51bb7bed-f277-48b7-9b1d-59d57063b276,47.39766757211517,609.273137040153,2013-07-26 18:00:00
0460729a-a944-4440-86cd-df4f1a441268,Narita International Airport,JP,East Asia,Narita,JP,East Asia,f9ade4bf-c83a-4f70-8df8-c7ce53dd4578,79.58737157253728,19.216661213400098,2013-11-26 14:00:00
62f71ef8-18f6-4a16-b74f-cb6ac6126824,Sydney Airport,AU,Australia,Sydney,AU,Australia,0f983406-f2f6-470b-bd81-0f59b0927008,48.49600536602192,1.2160682617099572,2013-03-25 12:00:00
d8508858-606c-454b-8de8-8e3539e1cebe,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,c8ee7a0a-c0df-4294-9db9-3b67dbd556c5,19.36227277919872,66.59322258471813,2010-12-13 10:00:00
e30e487a-380c-4e9e-b32d-64f9e89a3fe4,Singapore,SG,Asia,Changi Airport,SG,Asia,eaa445d9-4b41-4dff-95a2-441875eb696e,93.17230034960515,40.53332115478819,2012-01-09 03:00:00
99390eaf-d3d8-4957-b86e-ec098bfa9f19,New York,US,North America,JFK Int. Airport,US,North America,7df81f90-388f-42fc-b449-1638f54d327c,69.47503364833526,10.723195117611638,2013-09-14 22:00:00
a03bf6d7-63f1-4b1b-b660-d191d134c3b7,Sydney Airport,AU,Australia,Charles de Gaulle Airport,FR,Europe,d56cc23f-6a1f-4d9b-b21c-fdd8e9688906,62.620121809626774,816.1035974461693,2010-10-23 03:00:00
d8508858-606c-454b-8de8-8e3539e1cebe,JFK Int. Airport,US,North America,Dubai International Airport,AE,Middle East,c8ee7a0a-c0df-4294-9db9-3b67dbd556c5,19.36227277919872,563.1078301237003,2010-12-12 23:00:00
b3f49c2c-c6c7-4785-9903-c1796019c3c2,Narita International Airport,JP,East Asia,LaGuardia Airport,US,North America,d11fe72e-a881-46c0-b504-37add8ccc9cf,23.177180154877497,220.0455945973536,2010-09-24 23:00:00
036713fb-e8a7-4d91-bf0a-98d9bc9036d8,Los Angeles International Airport,US,North America,Los Angeles,US,North America,e765b9c6-68d8-4658-b738-a1324b5b2e0e,21.23496445234363,12.13356920640587,2011-12-20 14:00:00
3df97293-36a3-42be-b16b-b3fe2e6a957b,Dubai International Airport,AE,Middle East,Melbourne Airport,AU,Australia,974c4b24-2d05-4f27-9791-0a9cdd248da7,17.933741109488444,912.1674886554028,2014-02-12 10:00:00
1e861e27-61b9-47d8-8969-59e038b5e194,Los Angeles,US,North America,Los Angeles International Airport,US,North America,36336438-20d8-4813-b6f1-8eef24219967,42.08272145814349,19.7786605715215,2014-05-28 03:00:00
e7432549-69bc-49f5-bdd5-4d3b29eb3ee6,Singapore,SG,Asia,Changi Airport,SG,Asia,27eb42d3-a7c4-47c0-be00-8a9614503397,14.218871708289104,64.34309231949156,2014-02-23 02:00:00
50b00285-58b3-4230-a1a7-776f76e12b40,JFK Int. Airport,US,North America,New York,US,North America,dc103070-c6c9-42fb-b80c-25dd0f2ca146,4.197168267976659,34.96212125336573,2012-08-04 07:00:00
20b2cbb6-f136-4bca-b639-e0eb09358255,New York,US,North America,JFK Int. Airport,US,North America,eb7f2288-7ccc-4e44-b08f-f7663def7173,83.00390457615434,12.321211568446866,2012-09-13 20:00:00
829d2ec9-4388-4eca-ac8a-9c61c84234cd,City of London Airport,UK,Europe,London,UK,Europe,3adb1188-e026-4735-ac4d-48f1751e7b6d,73.86394411622781,90.88979059731706,2010-07-22 11:00:00
50f28680-9d45-446f-b5c5-4ab263bd30f0,Narita International Airport,JP,East Asia,Tokyo,JP,East Asia,21cca9b3-b701-42b4-881c-8a7f69327852,31.574922684814986,80.66930330021647,2013-11-23 01:00:00
19e3d0ce-7a62-47f0-9a44-fe5daeb1e99d,Sydney Airport,AU,Australia,JFK Int. Airport,US,North America,2c390dac-6d51-4f04-ae7b-0abf6f2275bc,95.51609929665081,689.7688338809934,2011-09-16 12:00:00
cf4ecd96-f00d-48ad-b4bd-b0be9027ed7a,Berlin,DE,Europe,Berlin Tegel Airport,DE,Europe,e9649e32-d311-4ccd-aa9f-67819ce66baa,52.35161454508025,49.90039247839898,2015-04-14 04:00:00
