ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
51a24042-23d8-445d-bff2-12c20f3f0900,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,ff47217c-3f9e-4fa0-b054-4faee2d2fb89,29.666363849586464,99.3459149596934,2010-03-03 03:00:00
6a7299fd-ebde-4c41-bb51-7c30407b62e8,Sydney Airport,AU,Australia,Charles de Gaulle Airport,FR,Europe,dd50a706-f49b-4f0a-9aef-8878177e432a,56.01331053864982,527.7630566093596,2013-08-13 10:00:00
4161776f-c4a6-4738-8d3b-db4830d52661,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,2cb7e3e1-4e2e-4bd6-af56-d363b69d8c42,86.42535899805202,18.84029382412209,2013-09-25 21:00:00
8f4f5c5d-e3d7-434d-bbab-817fa5887574,Helsinki-Vantaa Airport,FI,North Europe,Helsinki,FI,North Europe,cac6fc69-cfcc-4190-8feb-5b2537753d4b,56.08416612929004,17.812939208218836,2012-01-18 10:00:00
2171d0c1-de12-4d81-80a7-72b42f168bbb,Newark Airport,US,North America,Helsinki-Vantaa Airport,FI,North Europe,2ad0d55f-e056-4e86-8697-8dfcad96341c,1.5068954672408874,538.5996449243243,2013-08-20 13:00:00
4f063c11-3be3-4f9d-a52d-364fa6e4ece7,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,17736327-a3a2-48e2-802c-d9f372d212bd,34.37333633154041,72.74374093684574,2012-08-27 05:00:00
82fb71c4-0afc-4cf8-95bb-faf32a064df1,Melbourne Airport,AU,Australia,Melbourne,AU,Australia,09e8be6d-f7cf-442b-9bfb-75caaa3bfb84,24.721766892014273,70.6386609424968,2013-08-07 07:00:00
cd337e14-c379-4a64-84b9-4482c0cfb129,Los Angeles International Airport,US,North America,Los Angeles,US,North America,e8866d69-07ba-4991-882b-92b43df40f8c,17.995601976204924,13.704770068127846,2012-12-24 23:00:00
8f4f5c5d-e3d7-434d-bbab-817fa5887574,Helsinki-Vantaa Airport,FI,North Europe,Helsinki,FI,North Europe,6c58c815-4b1d-4cd0-8bc6-795178edb87f,3.9580408392541733,72.84927456381712,2012-01-18 10:00:00
548b855f-3684-4bcd-bbbb-c4e4b4a69441,Paris,FR,Europe,Charles de Gaulle Airport,FR,Europe,e2f0115b-75c2-4e18-95a7-b51cad25a7f6,60.901140652170085,98.63341769069814,2010-01-22 13:00:00
d81db53b-40fa-4914-80ad-cbc33b78d2aa,Narita International Airport,JP,East Asia,Los Angeles International Airport,US,North America,55f65f83-1572-4be6-bffc-f83fbadccec0,83.51758507591029,682.6539885157563,2010-07-04 18:00:00
668397b0-26ab-455d-befd-7263a600990d,New York,US,North America,JFK Int. Airport,US,North America,ae73a430-2a61-486e-8bbc-57885a775f1f,2.18785890482438,8.30526849462877,2012-04-19 03:00:00
a9df5d92-93b2-4ede-8525-6f5936c9c5d1,Melbourne Airport,AU,Australia,Changi Airport,SG,Asia,a32b2016-8f81-4d41-9518-1971f9e14c7b,28.73002419161882,137.90309000157785,2015-01-02 15:00:00
b5a66fe6-4c8c-40d2-abf1-0044b8ca7273,JFK Int. Airport,US,North America,New York,US,North America,1be85c5b-a905-442d-a4a9-7e9d20ab06c3,51.482161563112115,45.471793997984875,2010-06-03 11:00:00
2f117af1-d878-45b4-b7bf-2c5b9551c9af,Changi Airport,SG,Asia,JFK Int. Airport,US,North America,3048fcc3-45cf-47e1-9319-653e6a838173,15.113722530365582,800.9497777351168,2011-09-22 06:00:00
1bbdb29e-c3bc-408c-9f1a-339097c6cb42,Los Angeles International Airport,US,North America,Narita International Airport,JP,East Asia,f9a84f71-f0a7-4c42-af46-c380897fffde,1.6970481100997525,112.99711553662506,2014-01-10 19:00:00
8c6b942a-ac57-45bf-9afc-9143bd5111d8,Los Angeles International Airport,US,North America,Los Angeles,US,North America,17ca527b-7e6f-47f1-8e89-d8688f051e3f,59.76038959334895,14.289132396347192,2015-03-18 04:00:00
90981348-9876-46c5-bf1a-b1eb40fc860a,Narita International Airport,JP,East Asia,Narita,JP,East Asia,eef8fbda-a81d-4989-b154-9f7484dbd86f,2.3365027524566817,57.224928798317364,2014-12-14 00:00:00
a2ecce12-74d6-4a0c-a681-09c867e7bd5e,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,cb5058f5-58aa-46b9-834d-b1097873b42b,54.771497051752064,13.547064805189512,2013-11-30 03:00:00
8047dbbd-776d-4546-aa67-95a4da4a3717,Haneda International Airport,JP,East Asia,Tokyo,JP,East Asia,5663a40f-2ab3-44e7-8a97-a61fd68520bf,12.266364840575116,47.224315793147944,2014-03-27 04:00:00
f6b7e066-7a5e-4b80-b799-a7ff3da6a763,New York,US,North America,Newark Airport,US,North America,647a27ad-dc14-44b7-af8f-bf950ec9ab26,49.0380564493598,70.99440729839802,2013-07-16 01:00:00
e97e6602-d23c-4af6-be8b-9b96ece3c922,Los Angeles,US,North America,Los Angeles International Airport,US,North America,df15672b-64a7-4e4b-932a-e0ac3e28ffc5,94.42693204430054,49.45497048280405,2013-01-15 02:00:00
f3e2eb98-d0a6-4564-b8f1-ec8a4db80534,Dubai International Airport,AE,Middle East,Melbourne Airport,AU,Australia,621a202f-f4e3-401f-8bc3-93555473b101,96.33722549318476,790.5487628840528,2015-03-02 09:00:00
a3126920-7077-4898-9c60-3952f634bfce,London,UK,Europe,Doncaster,UK,Europe,1bc19dcf-b8ea-4503-b3dc-576235318f25,39.53685516684985,5.425700002946354,2014-03-04 14:00:00
10d1f1bc-b842-4e60-8b61-d87e6cd66364,Changi Airport,SG,Asia,Singapore,SG,Asia,048d93b7-4900-4ab7-8e56-d0641d5421ec,45.779470785596,1.1209456121628047,2011-06-09 11:00:00
fc94c66f-3a8e-484d-ba5d-4ff9420ee6fd,Melbourne Airport,AU,Australia,JFK Int. Airport,US,North America,e29da8e6-49d6-43bf-8016-2949698698c0,9.946646586029416,526.8051080013652,2012-06-27 03:00:00
2e995817-566a-4dd8-950e-336fe28aa418,New York,US,North America,JFK Int. Airport,US,North America,22c43f3e-7da3-4c88-a90b-36dee4453a79,89.38072792029475,71.58904001053676,2011-12-20 06:00:00
44a17d9f-18a7-470d-b741-221d30cebbc2,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,e4573d40-310f-4303-a8b7-8d880af91054,60.367210339725034,42.128642510365076,2013-12-28 16:00:00
bb70710e-8feb-49b5-b5a0-028d45a7cb55,Singapore,SG,Asia,Changi Airport,SG,Asia,8074eb10-bfb8-4a46-b733-26504830291e,48.445923280094824,66.98895763219087,2013-08-19 09:00:00
4ee300bd-1e72-42a9-a4d0-38d568340b00,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,c98e8da7-8ce1-42d1-bd65-be913a876e99,26.012371383889477,78.41579937752479,2012-09-21 17:00:00
5f7f2fd3-36f9-4420-b247-7ba4e3c660ec,Berlin,DE,Europe,Berlin Tegel Airport,DE,Europe,194c31d0-e037-4376-b15f-14a600a1579e,99.24023749036591,60.217819786336804,2012-01-13 18:00:00
643034f8-a326-426a-b161-95d57dd76b3a,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,92330f72-50ce-42d0-9e61-79d8a759e4e9,34.51389068999456,39.99891186652981,2011-04-28 18:00:00
5fa63bfb-4ae2-48f8-b35b-6f4545b12268,New York,US,North America,JFK Int. Airport,US,North America,4e64fb06-fe52-41c9-820b-69815c6702b6,19.17369034126346,96.47599701308515,2013-04-01 01:00:00
6f5c56c7-e7fd-44c8-b422-87ef1f2192af,Dubai International Airport,AE,Middle East,Los Angeles International Airport,US,North America,b9d16d57-724a-4d73-953d-68e320cbdeb2,8.0871385417566,929.6369123488115,2012-07-27 10:00:00
355f98be-2ebc-431c-8e0c-007383e78918,JFK Int. Airport,US,North America,Sydney Airport,AU,Australia,b6c85922-2253-40b1-b5af-0d50582bf751,24.873149105746894,482.20435357520563,2010-03-06 22:00:00
cb6105f3-f4f8-4853-961c-a999751f2c1b,Melbourne Airport,AU,Australia,JFK Int. Airport,US,North America,c7a5e6e7-28a6-4d49-bbe6-f92b685042fa,0.6755706053959809,412.1504669918812,2015-01-03 05:00:00
