ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
98f08bfe-6355-4a44-b55e-5e8dd29b792e,Singapore,SG,Asia,Changi Airport,SG,Asia,b34c4adf-fee0-4846-9c84-86766f08bfa1,5.9611519363609755,11.12604698189774,2012-04-13 06:00:00
b065e9c6-e963-4abb-ad46-912361655d13,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,0471dab8-f1be-4216-895b-dc1e9d3d61dd,82.56185135797203,85.62283356734144,2012-04-17 08:00:00
6cc2f468-29b3-435c-9968-dd902bde9795,Dubai International Airport,AE,Middle East,JFK Int. Airport,US,North America,87fcbfb4-e1d7-4f82-b8c1-9cb943d3f67b,94.48487209452155,548.0701466913528,2011-05-18 21:00:00
825e3ca8-8db7-485e-bbb2-829fd01389bd,LaGuardia Airport,US,North America,Haneda International Airport,JP,East Asia,ae41ee3c-6e23-4760-b6a9-995ebabd8e50,20.101067733241795,546.2051800736872,2014-10-30 10:00:00
4159842a-5e15-4a8c-8d00-19671b84f4d3,LaGuardia Airport,US,North America,Narita International Airport,JP,East Asia,fa2bc4a2-c938-4025-85a7-bc808dcb3235,97.96900945577256,899.7920657336952,2010-06-16 11:00:00
54a39e02-f3cf-4dc9-9e01-460774ac0a2b,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,685f2d3a-c4d0-47c5-ac63-bed6f290dbd4,51.871451536399135,51.07946537555799,2013-03-06 10:00:00
6620bc8d-efac-4d5e-9f07-8d18ee4fb750,Berlin Tegel Airport,DE,Europe,JFK Int. Airport,US,North America,c705c77d-9ccf-48d5-ac74-8ce854e13359,68.87005194589648,730.758750398104,2013-01-14 15:00:00
a25c4af1-1a1a-48e0-8c07-c9773d5fefc3,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,e7f96719-bb24-4faa-80a8-8ce01f9a1c95,69.79673508206643,209.46341102636868,2013-04-09 15:00:00
fc6c307c-5ff1-4023-8761-cd9e84147425,New York,US,North America,JFK Int. Airport,US,North America,14b0ad1e-0d82-47bc-a3be-54be1fbcd4ac,78.15266342206229,41.190663366597406,2011-07-25 06:00:00
1cc2e2e8-5f7d-4347-891b-e66b19f817a6,Doncaster,UK,Europe,London,UK,Europe,c83ea7e8-0807-4d39-ae2f-be7d4795b65e,28.324491455327095,86.99291585561755,2012-01-25 06:00:00
68313683-7fb9-4b05-ad10-c0ada6a0a8fb,Narita International Airport,JP,East Asia,Tokyo,JP,East Asia,771ec33b-c91d-463e-84ac-b7c96bdd1cab,27.77709735914089,94.81492648746568,2012-11-15 18:00:00
e99e8b58-b33c-448a-bca4-bc2fbd44436b,LaGuardia Airport,US,North America,Haneda International Airport,JP,East Asia,7e5ba998-00de-4f7c-bf60-4beb00375a51,82.06954862407143,992.9146200575559,2013-06-07 03:00:00
20ca788f-9d58-40b8-b488-caec2cd5069b,Melbourne,AU,Australia,Melbourne Airport,AU,Australia,8eb7e494-8cdd-4d6f-a807-4f7e344da36d,17.54979030756677,56.5185236268596,2010-10-01 07:00:00
7ed7de7e-9ff9-443b-bceb-fb54636343c0,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,1cb88f26-547a-40ba-9c39-0f96e9247190,77.14080952123085,19.262689595893956,2011-03-07 20:00:00
53dc60d9-9fe3-4e7a-97e1-198a705cd0f0,New York,US,North America,LaGuardia Airport,US,North America,e9020548-b7bd-4bdd-b8a8-48f9167cc856,53.26456275950234,10.272333024449754,2014-06-03 12:00:00
ec5b06a6-0f9f-4409-ab32-e976fee49def,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,f58be92d-0f51-4fe3-8378-bb9ffa635410,39.405395050955704,67.3548484124289,2014-02-25 03:00:00
8aeb1eee-cb55-4d7b-b62f-7c9d824532d8,Dubai International Airport,AE,Middle East,Melbourne Airport,AU,Australia,bcf3ae58-857f-4334-a1de-c7caf646a791,75.50313385449122,928.2456395782605,2014-03-26 17:00:00
103274b2-beb4-4e29-afb4-164b781323e1,JFK Int. Airport,US,North America,Melbourne Airport,AU,Australia,3322f8f0-0935-4d80-9c87-938e6f02b22a,6.64955243422617,908.8290380275539,2011-12-09 13:00:00
9048d63c-1e57-478d-a273-a477ff4ee39e,Helsinki,FI,North Europe,Helsinki-Vantaa Airport,FI,North Europe,080c8589-5244-49f1-917f-6891cafe9332,93.00671299047805,79.32594102966004,2012-05-30 08:00:00
bebfd5a1-7857-42cd-9d46-10d6b0f63352,JFK Int. Airport,US,North America,Sydney Airport,AU,Australia,afff05b8-c916-4aff-89cf-5b7cb71ae05c,10.670730187896549,604.8589753777879,2013-09-13 17:00:00
