ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
382c7877-48a5-4ecb-8466-751aa8efd295,Narita International Airport,JP,East Asia,Tokyo,JP,East Asia,0f2ea0f8-4eaf-42f7-bb68-76e994e6d6c5,74.89602667647802,61.381800211333285,2014-06-18 15:00:00
ea1410f1-9dc9-4bc2-b9fb-22d16a125949,City of London Airport,UK,Europe,London,UK,Europe,505395ec-2ba3-4529-a68c-219da6bc18af,2.172198632216271,62.632832297782045,2010-01-21 18:00:00
23dd9274-7b62-4f66-9f84-8ad5c49e00d5,Haneda International Airport,JP,East Asia,LaGuardia Airport,US,North America,38a12d06-d313-44ad-b956-cd897f2d1d8b,19.443603800942643,567.0133223343054,2015-03-28 21:00:00
6efc9c2b-62cd-4d6c-b6e8-a2cf76c4ca38,Melbourne Airport,AU,Australia,Melbourne,AU,Australia,c35c3fe3-df79-4a24-a670-eaa20c2efe90,66.65090865029741,3.9439047426636065,2010-06-02 11:00:00
4bd01a96-1b27-40bd-b248-228d30eb3146,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,623d4b71-9f6e-4531-927d-6fa271507ab5,89.03338955275227,19.225346531931663,2013-05-25 11:00:00
71c1aab0-1c0a-48c3-8387-a6c7ffbf0718,Helsinki,FI,North Europe,Helsinki-Vantaa Airport,FI,North Europe,4fb94a37-b3d2-4e1b-945b-6e651dc1cc34,33.22792544354209,36.76938004815258,2014-12-08 06:00:00
df1c556e-f3eb-4482-b90d-caec5e47de6f,New York,US,North America,JFK Int. Airport,US,North America,957de3b2-0aa9-479c-9438-306d3d1357b2,30.82843492311985,83.45492307648594,2015-03-12 17:00:00
1bcd04f9-1090-4c1d-b0b8-fd50eb77dde6,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,2f594bdb-8c74-4d7a-b094-686078d7618c,42.079472366764335,33.13934605487492,2012-03-24 20:00:00
2ae91638-78eb-442d-ad2a-eedfd4307c81,Los Angeles International Airport,US,North America,Los Angeles,US,North America,874ddd3d-dff2-4200-9cd5-e79235816e43,19.617155035643385,93.6576801534942,2011-12-14 18:00:00
2ac4525f-9b71-4f7b-98bd-fd484420bbcc,JFK Int. Airport,US,North America,Los Angeles International Airport,US,North America,705dab0d-32bb-48a7-bd3e-f9f9548cad11,90.79106323917578,120.62726047912109,2010-09-28 16:00:00
