ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
8cb87ceb-0a47-4606-9faa-a9bc4292edea,Helsinki-Vantaa Airport,FI,North Europe,Helsinki,FI,North Europe,4d21cd5a-de7d-4d1e-b3f7-faba354b647f,62.01990394282602,47.30566872493207,2012-09-24 03:00:00
474ad066-c184-4c2b-9d7e-3e4a85ac8016,New York,US,North America,LaGuardia Airport,US,North America,d031b747-45ba-46a7-898d-30d9acbd04a8,23.811710481782356,69.67772059729685,2015-06-17 17:00:00
04502d37-a8a1-40ba-a64a-dc660dceb147,New York,US,North America,New Jersey,US,North America,6001b510-2532-49bc-be7a-8a05832e8ee2,83.34685843311993,82.9277662780464,2013-12-11 07:00:00
613c62fc-d29d-433f-9a29-798777fb0a17,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,0c63778b-0c21-43e2-b426-da2374870a1d,97.23150457964911,97.89485075115093,2012-06-10 02:00:00
4972f1f0-77b6-4e3b-bb3f-47d27a4be03a,JFK Int. Airport,US,North America,Sydney Airport,AU,Australia,1ba4bbc1-caac-4080-b496-168e93122759,89.09798088726376,605.7007891750595,2010-09-12 02:00:00
700f1691-b218-48a7-9542-3a20640580c1,Sydney,AU,Australia,Sydney Airport,AU,Australia,d453d375-dd84-4a3b-8b22-d38f59fdaca6,80.09317740996964,81.27903402187053,2015-02-26 13:00:00
ed90763d-89bb-4f2e-b00d-bece8856f78b,Charles de Gaulle Airport,FR,Europe,Sydney Airport,AU,Australia,7ef9514e-38ac-4153-8ddb-e59dee011cd6,60.22505585421214,742.7616356249885,2015-05-26 09:00:00
dc0ba2b6-4870-411b-bee2-55f87d7fb73d,New York,US,North America,JFK Int. Airport,US,North America,e909c836-9a5b-4d04-a163-9826a707cc07,29.203435069599404,86.19592699944226,2014-09-19 02:00:00
d4221717-fd1b-43d7-a8f7-f9878cfdd324,Changi Airport,SG,Asia,Singapore,SG,Asia,b45c47ec-af4a-42de-9cee-585b957677d6,24.63533446920557,84.07707934646284,2010-06-17 07:00:00
3dea9a51-f9b9-41ed-b371-2d8d319e07c2,Haneda International Airport,JP,East Asia,LaGuardia Airport,US,North America,bbc109ab-5bb8-48d4-8115-6fc8a58f264e,49.95393939655817,839.228930926623,2012-07-24 07:00:00
133bbdfc-afbb-4afe-a931-623370571f95,New York,US,North America,JFK Int. Airport,US,North America,803fd7c4-2cb4-472b-be26-244ac40d95d1,47.63243474809682,26.994887939940813,2015-02-19 18:00:00
fe904539-a3ab-4a66-b791-8e0d21bd3fb2,JFK Int. Airport,US,North America,New York,US,North America,08fdde40-13be-4193-a35c-29affc697a87,45.785034418052184,31.424891860913405,2012-03-03 10:00:00
19692530-8b6b-4c9c-b947-da53542e7a66,Changi Airport,SG,Asia,JFK Int. Airport,US,North America,4f64b0d4-d670-4dfb-980f-6a923681c3c5,97.23747077044345,28.30857043160673,2010-03-26 05:00:00
3dfb2d3a-5ab2-4cb2-a4a9-d4181aab712f,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,13453fac-cb04-49b1-a154-cd99294e71c6,91.03305895663112,9.101823402095022,2010-10-10 08:00:00
3aa7ac25-9aca-43c9-a28c-2d71d8d9cbbe,New York,US,North America,JFK Int. Airport,US,North America,7210a361-0aa5-4547-882e-1e42548454b4,60.270783166535665,41.107682245929624,2011-01-24 16:00:00
ef3d4205-27be-46bb-9396-39bf1f03bdb3,JFK Int. Airport,US,North America,Dubai International Airport,AE,Middle East,f958ed76-f3fb-495b-b474-8a589ed26682,0.1410545460981183,183.78477303349814,2011-06-05 09:00:00
5bf61e03-db22-42a3-a1d1-effa8f398072,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,c654aa47-dfa6-4ba0-a2f4-64fd67b2ae3e,61.414890077398,32.99398851552691,2010-02-18 11:00:00
f351e239-cf57-4625-970e-0e197d3e3f10,Melbourne Airport,AU,Australia,Changi Airport,SG,Asia,09fddcdd-f06a-4427-a31c-df70d6a7512e,35.53313489854406,665.4896434194247,2012-07-27 14:00:00
00c16ed6-82b6-4980-bbe9-bf80d560540a,New York,US,North America,JFK Int. Airport,US,North America,c970eafa-aabf-4440-b5f8-adcb68a6f18f,96.57690820617168,23.21950571931275,2011-03-12 08:00:00
6153be3f-1aa7-4559-b43c-a6ca2069bee3,Charles de Gaulle Airport,FR,Europe,Paris,FR,Europe,371ac113-5ed2-480f-ba83-96da1d450d9b,58.57325440414504,46.54862175046374,2010-05-29 03:00:00
8df8afe3-888d-49f8-bd9b-0be391b45e5c,Narita,JP,East Asia,Narita International Airport,JP,East Asia,6bb6d9ec-7c02-4e6d-898f-9bd5dbfe2afe,15.294116436954264,15.948770638373222,2015-06-02 16:00:00
fd35f147-e4cb-4d19-9a13-67ed2c33f5e4,Tokyo,JP,East Asia,Narita International Airport,JP,East Asia,5b8ffdeb-f141-432b-b784-4b8a32a5393b,42.560338965856545,8.885226951091196,2012-04-04 01:00:00
fcc7fc21-f493-4e4e-8685-9375c2669be6,Melbourne Airport,AU,Australia,JFK Int. Airport,US,North America,dc868116-7df8-48e8-bf6e-efe4f0d5f1f1,8.151976181211829,594.06667287555,2015-01-09 12:00:00
f3e6eb78-b57c-4ecb-8cf4-05f51e117b9d,JFK Int. Airport,US,North America,Melbourne Airport,AU,Australia,fe40dcf6-9c7d-4d59-a560-3a06aec6d9c1,68.93782381044855,361.1475177390771,2011-06-04 05:00:00
56283cab-f176-4902-adac-63d0ae3b0d82,Dubai International Airport,AE,Middle East,JFK Int. Airport,US,North America,ed7240cd-cd7e-4a7c-9986-7f142c82214e,96.63287067458508,34.65666649193189,2013-03-26 10:00:00
9031f670-0397-4d20-a5e9-a56c992b402f,Haneda International Airport,JP,East Asia,LaGuardia Airport,US,North America,c067c959-5301-48c0-a839-6cd071af096d,72.64462489614961,598.6293738541498,2014-08-13 16:00:00
96c1ca70-a36c-4322-890b-5ffe9076d87c,Helsinki-Vantaa Airport,FI,North Europe,Newark Airport,US,North America,ed6bd838-9cfb-4cc7-a77f-bf0475d3d71f,3.8720718274864008,38.94743770748477,2012-01-11 07:00:00
0ac238c4-2982-4a8e-a04a-0d6f9917170d,LaGuardia Airport,US,North America,Haneda International Airport,JP,East Asia,393d5c9a-ec76-46c6-911b-830a1eee0966,71.13771829342303,346.6223961036126,2013-09-29 00:00:00
b71a577d-cd23-45e4-b6df-962d5b40c296,New York,US,North America,Newark Airport,US,North America,e232d8f6-4379-40b9-892d-62439268931c,50.914881231390076,56.89775988676199,2013-06-17 10:00:00
11ca50f9-32a6-4234-a60a-fb88fc26fd1c,LaGuardia Airport,US,North America,New York,US,North America,aa22c447-ea00-4fee-ac4d-ec04082c476b,11.327097236184047,66.10715367087526,2011-04-01 13:00:00
2de76758-028a-4c21-acb3-1f76f71b2368,Los Angeles International Airport,US,North America,Los Angeles,US,North America,74621170-e39d-4bef-a361-839dacc31c75,87.07910153797607,62.17445679007064,2010-06-15 10:00:00
984c8b5b-779c-4c1d-b163-139ebf126006,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,a6f12391-4df4-4384-a3d3-a1926d3accd1,8.893326786958621,147.55970339156377,2014-01-04 11:00:00
