ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
5c3be3d2-ca2c-46c2-a51d-8b1525d12bd7,JFK Int. Airport,US,North America,New York,US,North America,af11e784-f04d-448c-9b8f-14862a1a00c5,1.0815889972669357,17.126429286677315,2011-03-03 03:00:00
38a8f9a9-ecb3-4a79-8761-d96396e33c5b,JFK Int. Airport,US,North America,New York,US,North America,cd3f14fb-e4a8-46fa-8127-f776d971f67c,98.61208204863073,95.48036830833239,2011-04-10 20:00:00
a28bc10d-b5f5-457d-bb0e-554af2f26c7a,Sydney,AU,Australia,Sydney Airport,AU,Australia,4faa3285-cfbf-4d36-95b9-e269753bda32,60.00222316147994,47.12068428035716,2013-06-09 21:00:00
530d76e2-6ddb-4f2a-b5b7-df13e9325b14,New York,US,North America,JFK Int. Airport,US,North America,c5243389-8137-4685-a07b-862250bf2387,47.77651322304016,50.45685445436594,2011-04-28 14:00:00
0932fde3-5e37-4174-89e5-60fa9cee48eb,JFK Int. Airport,US,North America,City of London Airport,UK,Europe,b83f6a85-9128-4069-a178-79c100f4f9ca,79.69760523617119,972.9915981174139,2012-12-08 00:00:00
62fd7d3f-f43f-4220-afc1-0849bf2bdedf,Helsinki,FI,North Europe,Helsinki-Vantaa Airport,FI,North Europe,13953736-3498-40ac-be9c-a5090951a937,92.20741764091662,75.8408777615418,2011-05-19 07:00:00
23808358-1943-46c4-8df4-6a224412353b,JFK Int. Airport,US,North America,New York,US,North America,978b7324-c8d7-46bd-948a-333e26c9241a,94.44064820507724,89.0079378026887,2011-08-30 11:00:00
83961aaf-b486-4e1a-b8ee-7d4b2a0e3ee5,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,7fcaf520-0df0-4982-a3bb-992a698a33ee,19.36188611037354,58.61958790641582,2011-05-13 05:00:00
85f8f1e2-95cd-4397-96bd-9f514b39ecf4,LaGuardia Airport,US,North America,Haneda International Airport,JP,East Asia,aa0d9944-9eab-4be3-beaa-3a3dd1c431a4,87.86198445722874,447.98430224554,2014-11-06 14:00:00
c20216ae-7e0f-410c-9229-139fa01c432e,JFK Int. Airport,US,North America,Dubai International Airport,AE,Middle East,ae717eb5-be6c-4640-a735-3c5d127675b6,27.17163178556835,680.3288721945264,2015-03-05 03:00:00
9b509106-9e20-4d95-ad26-835266a72bd8,Melbourne Airport,AU,Australia,Melbourne,AU,Australia,e0e7428b-a015-4773-8206-ce0bd9416374,53.54137669564546,78.35502121747632,2015-01-02 21:00:00
eea77d11-1fc5-4664-98b2-af72e3dd0fda,New York,US,North America,JFK Int. Airport,US,North America,99e36396-5657-4816-abdb-fe8e20a08bc3,20.685105565500518,69.02968930530903,2011-11-06 21:00:00
8733f696-812b-4da1-9c9f-c0505adad7cd,JFK Int. Airport,US,North America,New York,US,North America,544c88a5-816b-40d5-b137-a2c1e0db5a50,14.865910557716798,48.81497244940508,2012-05-01 04:00:00
718d68cc-68f2-447d-98c8-efaeef3b0e52,JFK Int. Airport,US,North America,New York,US,North America,f0b2e407-e2ef-43d6-b1c6-9f380f3a8fd9,31.42877907672329,86.68424385522538,2014-02-23 19:00:00
7bfbd3bb-5b0d-4ded-a344-bc2d6f76e246,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,6cbadf0c-ed5e-4ca9-8c56-b688b5d6af14,71.10523766621645,38.43326371986815,2010-09-12 00:00:00
f876e3e3-6311-437c-a8c8-38e67cad543d,Los Angeles International Airport,US,North America,Dubai International Airport,AE,Middle East,1a044297-3c13-4abc-a7e0-5b18eaa502c3,65.7782725444487,242.45481339808174,2013-10-22 03:00:00
05186663-0ecf-417f-b6e3-f4df246f5867,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,8baaf2df-b02c-41b1-8da1-5ae819e96b75,82.08196881632071,370.3207576425648,2011-12-17 18:00:00
134697d7-b810-4d37-ae72-25575d5ce1fa,JFK Int. Airport,US,North America,Los Angeles International Airport,US,North America,83429eb0-fbdc-47c4-9921-207b26db853f,31.568836133166155,850.1455116105969,2014-06-21 23:00:00
9553eb40-9e78-4190-aa57-1bd127e65e98,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,c4fccd77-53ba-4986-b980-2ab8045ad5ec,36.70199002871757,752.169360244444,2013-12-27 06:00:00
738625bf-7d2a-4c1a-b95c-38f7e822a966,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,f9d4421f-7045-4d13-a401-f2073660b5ae,84.0070829013421,804.2696956624204,2015-05-03 09:00:00
8a38df9e-cdb2-4aae-b100-877f83734f69,Narita International Airport,JP,East Asia,Los Angeles International Airport,US,North America,e4a82638-e58a-4227-a7ec-aa1549a4ea7f,72.86216768816514,294.3387213158638,2013-05-10 00:00:00
343a444b-c50e-424a-928b-31dd638979a5,New York,US,North America,JFK Int. Airport,US,North America,9cb8912d-f53b-4d5b-9228-6048ebc48768,1.139274086256059,82.7426418254095,2011-12-22 08:00:00
f6d6ff3a-0d07-4167-b938-b609166b6851,Helsinki,FI,North Europe,Helsinki-Vantaa Airport,FI,North Europe,38f6d00c-4efa-46a8-9760-d0b8a1c50151,92.53872553497024,71.53728708858208,2015-05-14 01:00:00
072a89ea-eee2-48e6-9b1a-4ac7c05d6d3d,Narita,JP,East Asia,Narita International Airport,JP,East Asia,87265af7-3474-48bc-b34d-c282ff4ff995,94.33000071636616,99.45436192010072,2011-07-23 20:00:00
9848f795-7a4b-44bd-ac71-e66c09ae957a,JFK Int. Airport,US,North America,New York,US,North America,e338d382-7571-489c-9d0a-e76a589e107e,62.68930223628518,52.895841715657795,2010-08-17 13:00:00
75262947-5ba6-4f57-ae53-d708bda9084c,Los Angeles,US,North America,Los Angeles International Airport,US,North America,d45a1662-e5f0-485c-9b60-18c6c4c90c9b,28.452670211766538,77.13933472385492,2010-02-22 21:00:00
a103af6d-3db5-4fb1-8342-3c3ea132ff43,Berlin Tegel Airport,DE,Europe,JFK Int. Airport,US,North America,ad235f71-faeb-44a5-a8c0-e25289ad4ec4,77.2057756773841,74.84874681979835,2013-07-07 20:00:00
8d9a24ca-3a79-40b3-8c00-eb223b0dde30,Melbourne Airport,AU,Australia,Dubai International Airport,AE,Middle East,16c4a230-a9be-4f37-a73d-1605bb070e17,81.09634001220432,639.144473645436,2011-07-07 08:00:00
718d68cc-68f2-447d-98c8-efaeef3b0e52,Sydney,AU,Australia,Sydney Airport,AU,Australia,5881bb98-a4f2-4185-8ab2-4a519bf513ab,38.78691272216809,96.93589119744654,2014-02-23 04:00:00
1d2b4f45-ff5a-4b23-8515-a55fb293bce2,New York,US,North America,JFK Int. Airport,US,North America,0b2f810f-f765-417a-ae8a-b3469edfa85f,40.41718624111317,46.62662065548619,2013-07-18 02:00:00
aa9ee573-ab6e-402a-a2b2-db33aa527bc9,Sydney,AU,Australia,Sydney Airport,AU,Australia,819c559e-bc18-4d38-89e0-6437d7f868c3,79.94467617056542,5.7543137354322145,2013-05-28 16:00:00
bd3981a8-762d-4d6d-a03d-7d486777f56c,Narita,JP,East Asia,Narita International Airport,JP,East Asia,82ae033d-3240-450f-80b4-532e3a27abfd,27.617514958440214,95.58252897626444,2012-08-21 16:00:00
d73ac621-84f3-42ba-a0d8-1928621e5fa8,LaGuardia Airport,US,North America,New York,US,North America,a4e47242-9a2a-47b3-a258-ad1dc8b5495e,33.408526638123625,17.770912379863958,2013-04-18 01:00:00
e217fd98-8fc2-4353-a027-911bc13dbbe3,JFK Int. Airport,US,North America,New York,US,North America,93227b6c-69c0-4ca4-baf1-98a9f6a11ed3,52.184471034876786,70.80198178314477,2014-01-04 23:00:00
6f43e82e-0afa-4bf8-9f9e-6b2b0aa9e6e8,New York,US,North America,JFK Int. Airport,US,North America,8cbea490-e978-44ea-9d16-bebb84263dfe,59.46252935990145,70.85429520129773,2014-12-28 06:00:00
e07be815-3081-4bad-aeef-cfad4b8371c5,New York,US,North America,JFK Int. Airport,US,North America,44f69de5-5f1a-46b9-b101-8b73cf2d5a9b,62.185118146530925,30.607652775141002,2014-09-20 06:00:00
04b1d8a8-4d1c-4995-b454-3693da865767,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,69ec4347-4788-40de-98a6-78ebd366b85b,68.58277514541781,49.378916660890305,2014-01-03 10:00:00
32a3957a-c7a8-41cd-bb0b-31ac1bcc15e0,JFK Int. Airport,US,North America,New York,US,North America,cc183060-7299-42cc-be13-afe7caacf68b,18.057306803508112,50.409960933311446,2013-01-17 17:00:00
0e537393-0077-4fab-b902-afd21e17d550,LaGuardia Airport,US,North America,New York,US,North America,fde0aff5-1a0f-475e-bf3f-8400ef202fcf,12.26571620975221,11.901960061840244,2014-08-25 17:00:00
13533c53-2325-41dd-ab2b-98f8ff8e478a,JFK Int. Airport,US,North America,Melbourne Airport,AU,Australia,bb7eff37-db26-4d00-8135-9b6048610bc6,65.31610940398127,613.1366197199739,2010-03-22 04:00:00
2c1d9038-0be0-4ca4-9918-cdeafcea6f02,Changi Airport,SG,Asia,Singapore,SG,Asia,7b05e4fd-3267-4fd9-8520-bf802e993abc,19.862409292419024,63.35168193510419,2012-11-16 08:00:00
3ffb1f31-42d5-4ebd-b174-220fa3a7b206,New Jersey,US,North America,New York,US,North America,afb53d72-797a-47a1-b22b-d090922924ca,32.83482731611327,52.697248257557085,2014-03-30 05:00:00
