ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
e5bbf95b-0d06-40ea-be0f-3d99e93108a7,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,8194f603-97dd-48cb-a706-e52a694e3cb7,7.283623858362798,2.008413746239679,2012-03-30 15:00:00
43f6a9d5-a47d-43a7-8c2e-43d63f68c196,Changi Airport,SG,Asia,Singapore,SG,Asia,6f0ec3ad-05b9-4a74-adb8-f470c7768ffa,13.304354175683564,24.824188351340638,2014-09-25 17:00:00
b6f2d45e-84db-4b85-b216-2bf694120b78,JFK Int. Airport,US,North America,Sydney Airport,AU,Australia,8ad9cf8d-558d-4d03-acab-bb038bd1b9fe,27.61804533701436,409.2076814436814,2014-06-04 00:00:00
39990a56-ef34-4daa-9916-ebda3e08d953,City of London Airport,UK,Europe,JFK Int. Airport,US,North America,5863c751-39bb-42f1-87b9-00ddc0978937,76.90038492567608,251.91891928612932,2013-11-21 12:00:00
b0bd51a6-8f4b-47c8-acd0-007dcba61dd4,JFK Int. Airport,US,North America,Dubai International Airport,AE,Middle East,13f88078-e4a6-4fa0-b8ff-2851fca83596,19.58555893270244,139.15817906608197,2014-12-12 20:00:00
3b515fb5-564c-4313-aefc-857602b929ab,Sydney Airport,AU,Australia,JFK Int. Airport,US,North America,8c67a913-4fec-4718-bcf1-ed25ae59785f,12.654887487023158,176.18553628223367,2012-04-14 04:00:00
4286af0b-fa3d-4ffe-ae55-4359d46d7125,JFK Int. Airport,US,North America,Los Angeles International Airport,US,North America,299ed69f-c496-4f06-991e-59ca1b6d97a3,73.43747688694413,725.7246877347418,2010-12-27 01:00:00
f9f775c3-bb23-450d-af53-6f41d94e0fda,JFK Int. Airport,US,North America,New York,US,North America,862d514d-1a5b-4540-8389-9805149f01e1,94.80756771999584,17.243928877095215,2010-02-24 17:00:00
8ed40b09-8aa9-46cc-9b5f-2a92dea1b4e9,New York,US,North America,JFK Int. Airport,US,North America,8c5eb4b0-6664-4086-ac25-efbe4d92093b,94.89780819640725,79.72435334291116,2011-10-27 11:00:00
8c46af7a-426c-4970-bba4-16a3f5dc649c,JFK Int. Airport,US,North America,City of London Airport,UK,Europe,446b79d3-d24f-4a0d-ba51-ec2cce3e5425,16.170883874168606,49.781168351818785,2011-10-04 07:00:00
264cbd52-0482-4350-a566-334682dc7cf3,New York,US,North America,JFK Int. Airport,US,North America,2514dc0b-4b97-4a2c-84ef-2ded281015cf,32.27503161399109,89.26859502229483,2014-07-29 08:00:00
c0c4c90f-ea4a-4e37-93f4-a5bfe699c649,New Jersey,US,North America,New York,US,North America,34f439c4-b54b-4c5f-83b0-6c16347a1d72,2.552765146654834,88.36106286835351,2010-08-06 21:00:00
043b2442-2604-40c3-953d-aa1f8e020213,Changi Airport,SG,Asia,Melbourne Airport,AU,Australia,0660752d-0661-4142-9a0b-83ee2e4ed3a7,21.370091036555138,113.17526872543604,2013-12-16 09:00:00
772e9c38-8b1a-4434-96c6-f657ab89a0b3,New York,US,North America,JFK Int. Airport,US,North America,c3058e01-3cda-483f-80c9-4fc45a684382,64.76229422734339,0.5934671346339293,2010-08-19 20:00:00
be38d801-5955-4d6e-8084-c969b9fd4f3e,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,21702983-30c8-4003-806d-cf50ec38d749,18.7884098697895,869.1466803297569,2013-05-23 22:00:00
9384fa69-da49-490f-976e-3368c994cfc0,Haneda International Airport,JP,East Asia,Tokyo,JP,East Asia,df015212-3af6-4ed2-b981-e8cf45568070,47.737500873069415,79.7822286466177,2010-01-05 01:00:00
cb8691da-e23c-46f8-840c-20b6819f812f,Sydney,AU,Australia,Sydney Airport,AU,Australia,871cf0a5-a6bc-48c1-9177-b4efc3a0e736,16.893758512397415,73.90878171563102,2010-08-11 03:00:00
8faa8e73-55b0-4290-9391-519572373ded,JFK Int. Airport,US,North America,New York,US,North America,24d09b45-46e5-4447-b887-9862c671b84a,71.27445433321581,54.45986782013106,2011-09-27 00:00:00
9ec42e64-8a78-44a6-aa60-f1b8d1a3f33d,JFK Int. Airport,US,North America,Charles de Gaulle Airport,FR,Europe,c8043f59-375c-4aa1-ae24-9fca07deb8f2,20.19803968924331,405.31796555158746,2012-09-29 21:00:00
23b3f13b-86b2-4e93-9cb4-bd8d64f90023,JFK Int. Airport,US,North America,New York,US,North America,4b40f8cd-ea28-47bd-acba-82b2fb64f7d4,4.440467881433263,59.763475598772175,2014-11-22 14:00:00
e7fe650c-e41c-4a95-9510-16f6b774d5c1,Dubai International Airport,AE,Middle East,Dubai,AE,Middle East,9cf379da-3d68-456f-88f5-6d7584088d7e,38.07689530156421,22.473026423203358,2014-10-23 12:00:00
07640c23-d5ec-4f39-9989-0efefd68e864,Los Angeles International Airport,US,North America,Dubai International Airport,AE,Middle East,9466218e-ed90-45de-8672-1b9794a8d994,11.275312717593422,169.46454916113385,2015-02-03 16:00:00
11d2945c-c572-4015-81cb-4305897739cd,Los Angeles International Airport,US,North America,Los Angeles,US,North America,684b3b52-d66d-4900-8984-9e16132a6447,53.56712092021709,19.83277421954517,2011-08-22 20:00:00
45720551-fcd3-4f15-9fe2-a49d309d10e0,Los Angeles,US,North America,Los Angeles International Airport,US,North America,226e0529-2ae6-419c-bd96-ec4f91feeb69,36.50161439569576,68.34906334206921,2015-01-11 20:00:00
1edfdc3c-a065-4c7d-a750-63fcc755c869,Dubai,AE,Middle East,Dubai International Airport,AE,Middle East,c9434ade-ae36-40dc-9d66-8f81f83a384d,26.991135788839237,59.658535615038325,2013-08-30 09:00:00
d1c23975-a6b5-418e-a8d9-8acdf40c0a46,Los Angeles,US,North America,Los Angeles International Airport,US,North America,13f5e529-3d64-4a25-b9ec-87fd07426dca,55.73406148395094,35.88115497604309,2011-06-17 23:00:00
cd992ae9-c1d2-4349-b7e0-41e399627808,JFK Int. Airport,US,North America,New York,US,North America,eea064f7-85e8-413a-b429-ce79f0a96def,6.226680638559301,38.416224569555915,2014-10-10 04:00:00
821aaf08-63a5-4875-bb63-94d588acb96a,New York,US,North America,Newark Airport,US,North America,fa5f8572-70f2-45f6-b0f9-8e83192b6505,39.43354517060184,44.8346623545042,2013-04-10 12:00:00
b0e50474-bd6f-451e-9331-544052784a33,LaGuardia Airport,US,North America,New York,US,North America,6b8f96ad-12b7-4014-a01d-c5b6e32c913b,48.447602636820065,53.13505474784756,2014-01-26 04:00:00
89783773-3c13-48d6-bb97-324ba789640b,LaGuardia Airport,US,North America,New York,US,North America,e025ab46-9e6b-4685-8686-6db75eac7b15,26.932063403448957,52.661796881479894,2012-08-25 14:00:00
351f266f-249b-473c-8cd4-5e73f1d1d78b,Paris,FR,Europe,Charles de Gaulle Airport,FR,Europe,2e3f25ce-fe72-4008-a7a4-fd5813d96518,70.75771893245036,2.5750735635203137,2013-10-03 08:00:00
9c04558d-50c0-4133-b2f1-37fe5344d0ed,Berlin Tegel Airport,DE,Europe,Berlin,DE,Europe,3f519662-57fb-4b6b-8f1d-717e15a8917a,28.799367578116286,19.617411188479082,2013-10-29 13:00:00
172801cf-a76d-48b3-bbc0-76fef2bdc2c6,New York,US,North America,Newark Airport,US,North America,91710235-937a-4728-b350-278c0ec4a6ec,67.05532878412649,48.78517061546652,2011-11-24 11:00:00
6152a999-0242-4f18-90c2-f09b3cfe739d,Los Angeles,US,North America,Los Angeles International Airport,US,North America,fe8863f4-336a-4b59-a0b8-ffa1eb5f8401,90.64024637971866,51.59392485471742,2013-02-11 01:00:00
8af21376-d397-48e9-9cf9-c4c4a1fd397f,Melbourne Airport,AU,Australia,Melbourne,AU,Australia,bf29bcb0-ecf5-4428-996b-77035b4fd776,20.881988391480423,22.430459458998786,2011-07-16 13:00:00
63e6a9a2-d4ee-41cb-b72a-b93eeb190687,New York,US,North America,JFK Int. Airport,US,North America,c471e626-a11e-4b99-9387-36f8ab9ca834,14.933200181197304,1.7085549379485254,2012-10-03 05:00:00
