ShipmentID,Origin,OriginCountry,OriginRegion,Destination,DestinationCountry,DestinationRegion,PackageID,Weight,Cost,EventTime
82321d37-155c-4f71-bcbb-26c8378d58bb,New York,US,North America,JFK Int. Airport,US,North America,ed8861e0-bc38-4bf4-95b3-4cc58459e288,57.87876970239042,98.74159055219438,2015-05-11 04:00:00
79289d87-b20c-4586-85fe-46b540ee5b2c,Dubai International Airport,AE,Middle East,JFK Int. Airport,US,North America,b8b2d9ae-0b8d-44af-afcb-e0cdf5b68a97,74.9925873834426,240.0323078742844,2014-05-03 22:00:00
71ca91fd-4ac2-4c35-bf51-81511411ecae,Narita International Airport,JP,East Asia,Narita,JP,East Asia,68d531b8-8460-4406-be1b-fc8f6f29997a,64.59328827121603,70.23209290535112,2015-04-07 18:00:00
60bbea2d-78af-4263-b7cb-fb3f0ff8e82a,Melbourne Airport,AU,Australia,Changi Airport,SG,Asia,42cbfd7b-8907-42a1-a56c-81ae82091b6c,92.6008784264955,562.7689767788469,2012-08-02 14:00:00
f490a2f9-84bb-4ef1-9eef-a7d9d3ad41e2,Los Angeles International Airport,US,North America,JFK Int. Airport,US,North America,685c0671-42f7-450d-b9aa-f8722f99c084,41.10513631206801,50.59230120713498,2014-01-25 19:00:00
44496c71-1d74-45e4-8b0f-035a13bedb8e,Los Angeles International Airport,US,North America,Narita International Airport,JP,East Asia,c711e461-1c18-4602-9398-60eddaaaeb8f,18.372510801888488,777.4429441751761,2011-10-28 03:00:00
0654a484-42df-494e-9e58-f5be69d7462d,New York,US,North America,JFK Int. Airport,US,North America,32681187-b836-4dfd-b89e-c0fed0e6a8ab,66.40649052890598,46.249641230742874,2013-06-21 10:00:00
40a232bc-9b49-4256-8b21-cc9eedcdbf53,Los Angeles International Airport,US,North America,Los Angeles,US,North America,05a00b05-b9f1-492f-aeb9-3b4fc8d56028,49.58609426323668,98.90491784754254,2013-09-24 10:00:00
c0f9f10f-c00d-43d3-b0a8-226c6504ad96,Narita International Airport,JP,East Asia,Tokyo,JP,East Asia,8fab65d0-041b-4417-9bd7-172b3e07b1ed,28.914938163109195,61.300933297238956,2011-11-07 16:00:00
bc6a816e-9077-4b66-b5b0-4d49ee246b3b,Melbourne Airport,AU,Australia,JFK Int. Airport,US,North America,d0c7f591-0af1-485f-84a9-daa4fec3b2b2,58.67471097208682,199.9295182041303,2014-08-30 12:00:00
c555e34b-1bae-4a54-8db8-e2e77f56eed6,JFK Int. Airport,US,North America,Charles de Gaulle Airport,FR,Europe,8d3bd068-3ba8-4c35-a32c-96a7a14332ce,92.43305399972219,62.28468653904418,2010-12-07 01:00:00
a7dd6458-7ffa-4656-9b79-1724752f3b50,Los Angeles International Airport,US,North America,Los Angeles,US,North America,d47fdffb-4bdb-4660-b66a-24a62918f223,40.404442016285955,69.96933945674486,2010-05-24 18:00:00
f80b01d6-a2d0-49ab-964b-50fc5fe2b448,Changi Airport,SG,Asia,Singapore,SG,Asia,2bfb0dcc-3388-4f6c-8b43-e678089892ff,41.79735606586136,15.246151369368244,2011-04-27 07:00:00
d1bc0b50-25a0-4f03-a2b8-290625294ea7,Melbourne,AU,Australia,Melbourne Airport,AU,Australia,4334b976-8ba5-4976-a7af-3f5d4041d42b,8.26100351873571,56.71933246928496,2015-05-03 18:00:00
a48640b0-6d51-40ed-b7f8-abbf7dda6e0d,Haneda International Airport,JP,East Asia,Tokyo,JP,East Asia,6aa84aa2-32e5-4f5a-8eb6-8b273b4eb37e,44.628627395181795,8.90566463166229,2012-07-20 14:00:00
dc3f2421-c6da-4c40-b660-b5385da5d4f3,Changi Airport,SG,Asia,Melbourne Airport,AU,Australia,7d288c64-cb85-4a57-83f4-03cd08e7605d,64.02486652057348,508.4692513931345,2011-11-14 19:00:00
a523a860-b948-4eb7-ae90-9a51d54bd1e1,Sydney,AU,Australia,Sydney Airport,AU,Australia,efdbda17-8a58-477f-ad9a-2673867aae01,72.13801296945861,86.34371145743644,2011-11-27 18:00:00
a7ef07ee-b9ca-4f13-a39e-107803bcef3c,JFK Int. Airport,US,North America,New York,US,North America,c26246ce-4794-4139-af68-131eb9fa8ea5,76.42918875540249,80.6765437364349,2015-06-24 15:00:00
